model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_1,0.001,,8,0.5633802816901409,0.5333333333333333,0.5853658536585366
simple_NN_PL_model_1,1e-05,,20,0.5633802816901409,0.1,0.9024390243902439
simple_NN_PL_model_3,1e-06,,8,0.5633802816901409,0.03333333333333333,0.9512195121951219
simple_NN_PL_model_1,1e-06,0.33,3,0.5633802816901409,0.1,0.9024390243902439
simple_NN_PL_model_1,0.001,0.33,10,0.5633802816901409,0.16666666666666666,0.8536585365853658
simple_NN_PL_model_3,0.001,0.33,10,0.5633802816901409,0.5666666666666667,0.5609756097560976
simple_NN_PL_model_3,1e-05,0.33,5,0.5633802816901409,0.3333333333333333,0.7317073170731707
simple_NN_PL_model_3,0.0001,,3,0.5633802816901409,0.6,0.5365853658536586
simple_NN_PL_model_1,0.0001,,3,0.5492957746478874,0.8333333333333334,0.34146341463414637
simple_NN_PL_model_2,1e-05,0.33,20,0.5352112676056338,0.5666666666666667,0.5121951219512195
simple_NN_PL_model_1,0.0001,0.33,8,0.5352112676056338,0.5,0.5609756097560976
simple_NN_PL_model_3,1e-05,0.33,50,0.5352112676056338,0.06666666666666667,0.8780487804878049
simple_NN_PL_model_3,0.01,0.33,8,0.5352112676056338,0.5333333333333333,0.5365853658536586
simple_NN_PL_model_3,0.0001,0.33,5,0.5352112676056338,0.2,0.7804878048780488
simple_NN_PL_model_3,0.001,0.33,5,0.5352112676056338,0.36666666666666664,0.6585365853658537
simple_NN_PL_model_3,1e-06,,20,0.5211267605633803,0.26666666666666666,0.7073170731707317
simple_NN_PL_model_3,0.0001,0.33,8,0.5211267605633803,0.3,0.6829268292682927
simple_NN_PL_model_2,0.0001,0.33,8,0.5211267605633803,0.3333333333333333,0.6585365853658537
simple_NN_PL_model_2,0.001,0.33,8,0.5211267605633803,0.4666666666666667,0.5609756097560976
simple_NN_PL_model_1,1e-06,0.33,8,0.5211267605633803,0.8,0.3170731707317073
simple_NN_PL_model_3,0.001,,50,0.5211267605633803,0.36666666666666664,0.6341463414634146
simple_NN_PL_model_2,1e-06,,20,0.5211267605633803,0.6,0.4634146341463415
simple_NN_PL_model_1,1e-06,0.33,20,0.5211267605633803,0.4,0.6097560975609756
simple_NN_PL_model_1,0.01,,10,0.5211267605633803,0.9,0.24390243902439024
simple_NN_PL_model_3,0.01,0.33,3,0.5211267605633803,0.3333333333333333,0.6585365853658537
simple_NN_PL_model_1,0.0001,0.33,20,0.5211267605633803,0.03333333333333333,0.8780487804878049
simple_NN_PL_model_3,0.001,0.33,20,0.5211267605633803,0.5333333333333333,0.5121951219512195
simple_NN_PL_model_2,0.001,0.33,20,0.5211267605633803,0.5666666666666667,0.4878048780487805
simple_NN_PL_model_3,1e-05,,10,0.5211267605633803,0.2,0.7560975609756098
simple_NN_PL_model_3,1e-05,0.33,3,0.5211267605633803,0.16666666666666666,0.7804878048780488
simple_NN_PL_model_2,0.01,0.33,50,0.5211267605633803,0.36666666666666664,0.6341463414634146
simple_NN_PL_model_1,0.01,0.33,8,0.5211267605633803,0.5666666666666667,0.4878048780487805
simple_NN_PL_model_2,0.01,,50,0.5211267605633803,0.6333333333333333,0.43902439024390244
simple_NN_PL_model_3,1e-05,,3,0.5211267605633803,0.3,0.6829268292682927
simple_NN_PL_model_1,0.001,0.33,8,0.5070422535211268,0.4666666666666667,0.5365853658536586
simple_NN_PL_model_3,1e-06,0.33,3,0.5070422535211268,0.5333333333333333,0.4878048780487805
simple_NN_PL_model_3,0.0001,0.33,3,0.5070422535211268,0.9,0.21951219512195122
simple_NN_PL_model_2,0.0001,0.33,10,0.5070422535211268,0.7333333333333333,0.34146341463414637
simple_NN_PL_model_2,0.0001,0.33,3,0.5070422535211268,0.1,0.8048780487804879
simple_NN_PL_model_3,1e-06,,3,0.5070422535211268,0.43333333333333335,0.5609756097560976
simple_NN_PL_model_2,0.0001,0.33,20,0.5070422535211268,0.26666666666666666,0.6829268292682927
simple_NN_PL_model_3,0.0001,0.33,20,0.5070422535211268,0.2,0.7317073170731707
simple_NN_PL_model_3,0.0001,0.33,50,0.5070422535211268,0.4666666666666667,0.5365853658536586
simple_NN_PL_model_1,1e-05,,3,0.5070422535211268,0.26666666666666666,0.6829268292682927
