model,learning_rate,val_split,epochs,accuracy,TPR,TNR
cnn_model_succeeded,1e-05,,5,0.5070422535211268,1.0,0.027777777777777776
cnn_model_succeeded,0.001,,5,0.5070422535211268,0.0,1.0
CNN_model_paper2,0.0001,,5,0.5070422535211268,0.8857142857142857,0.1388888888888889
cnn_model_succeeded,0.0001,,3,0.5070422535211268,0.0,1.0
cnn_model_succeeded,1e-07,0.33,5,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,0.33,50,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-05,0.33,10,0.5070422535211268,0.6,0.4166666666666667
simple_CNN_model_1_sigmoid,0.0001,,5,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.001,0.33,5,0.5070422535211268,0.0,1.0
cnn_model_succeeded,1e-06,0.33,5,0.5070422535211268,0.5142857142857142,0.5
cnn_model_succeeded,0.001,0.33,50,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.001,,20,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-05,0.33,50,0.5070422535211268,0.42857142857142855,0.5833333333333334
simple_CNN_model_1_sigmoid,0.0001,0.33,5,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.0001,0.33,5,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-05,0.33,5,0.5070422535211268,0.02857142857142857,0.9722222222222222
CNN_model_paper2,0.001,0.33,5,0.5070422535211268,0.0,1.0
CNN_model_paper2,0.0001,,20,0.5070422535211268,0.9428571428571428,0.08333333333333333
simple_CNN_model_1_sigmoid,1e-06,0.33,50,0.5070422535211268,0.6,0.4166666666666667
cnn_model_succeeded,0.001,,50,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.001,0.33,10,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,1e-05,0.33,5,0.5070422535211268,0.14285714285714285,0.8611111111111112
CNN_model_paper2,0.0001,0.33,10,0.5070422535211268,0.37142857142857144,0.6388888888888888
CNN_model_paper2,1e-06,0.33,5,0.5070422535211268,0.02857142857142857,0.9722222222222222
CNN_model_paper2,0.0001,0.33,50,0.5070422535211268,0.8857142857142857,0.1388888888888889
simple_CNN_model_1_sigmoid,0.001,,50,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-07,,10,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-05,,5,0.5070422535211268,0.6571428571428571,0.3611111111111111
CNN_model_paper2,0.001,0.33,3,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,20,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,100,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,0.33,1,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.0001,0.33,100,0.5070422535211268,0.5142857142857142,0.5
cnn_model_succeeded,1e-05,0.33,1,0.5070422535211268,0.0,1.0
CNN_model_paper2,0.001,0.33,1,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,,10,0.5070422535211268,0.0,1.0
cnn_model_succeeded,1e-06,0.33,100,0.5070422535211268,0.6,0.4166666666666667
cnn_model_succeeded,0.001,,10,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.0001,,1,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-05,0.33,1,0.5070422535211268,1.0,0.027777777777777776
simple_CNN_model_1_sigmoid,1e-07,0.33,100,0.5070422535211268,0.4857142857142857,0.5277777777777778
cnn_model_succeeded,1e-06,0.33,1,0.5070422535211268,0.7714285714285715,0.25
CNN_model_paper2,0.001,,100,0.5070422535211268,0.5428571428571428,0.4722222222222222
simple_CNN_model_1_sigmoid,0.0001,,10,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.0001,,10,0.5070422535211268,0.4,0.6111111111111112
simple_CNN_model_1_sigmoid,0.001,,100,0.5070422535211268,0.22857142857142856,0.7777777777777778
cnn_model_succeeded,0.001,0.33,20,0.5070422535211268,0.0,1.0
CNN_model_paper2,0.001,,1,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,0.33,10,0.5070422535211268,1.0,0.027777777777777776
CNN_model_paper2,1e-05,,10,0.5070422535211268,0.6,0.4166666666666667
simple_CNN_model_1_sigmoid,0.001,0.33,1,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,,100,0.5070422535211268,0.5142857142857142,0.5
simple_CNN_model_1_sigmoid,1e-05,0.33,3,0.5070422535211268,0.0,1.0
CNN_model_paper2,0.001,0.33,100,0.5070422535211268,0.8857142857142857,0.1388888888888889
cnn_model_succeeded,0.001,0.33,3,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-07,0.33,3,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.0001,0.33,3,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,3,0.5070422535211268,0.0,1.0
cnn_model_succeeded,1e-07,0.33,3,0.5070422535211268,1.0,0.027777777777777776
simple_CNN_model_1_sigmoid,0.001,0.33,100,0.5070422535211268,0.0,1.0
cnn_model_succeeded,1e-05,0.33,10,0.5070422535211268,0.37142857142857144,0.6388888888888888
cnn_model_succeeded,0.001,0.33,1,0.5070422535211268,0.0,1.0
cnn_model_succeeded,0.001,0.33,100,0.5070422535211268,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,1,0.5070422535211268,0.0,1.0
CNN_model_paper2,1e-07,,50,0.5070422535211268,0.0,1.0
CNN_model_paper_withDropout,1e-06,,20,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,,10,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,,20,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,,20,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-05,,20,0.49295774647887325,0.5428571428571428,0.4444444444444444
simple_CNN_model_1,1e-05,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,,20,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,,20,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,,20,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,20,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,20,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,0.33,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,1e-06,,20,0.49295774647887325,0.45714285714285713,0.5277777777777778
CNN_model_paper,1e-07,,50,0.49295774647887325,1.0,0.0
