model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_rawdata_model_3,0.0001,0.33,8,0.6132075471698113,0.9649122807017544,0.20408163265306123
simple_NN_rawdata_model_1,1e-06,,3,0.5754716981132075,0.3684210526315789,0.8163265306122449
simple_NN_rawdata_model_1,1e-05,0.33,20,0.5660377358490566,0.19298245614035087,1.0
simple_NN_rawdata_model_1,1e-05,0.33,8,0.5471698113207547,1.0,0.02040816326530612
simple_NN_rawdata_model_3,1e-05,,20,0.5471698113207547,1.0,0.02040816326530612
simple_NN_rawdata_model_3,1e-06,,5,0.5471698113207547,0.9824561403508771,0.04081632653061224
simple_NN_rawdata_model_2,1e-06,,20,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-05,0.33,5,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-05,,3,0.5377358490566038,0.14035087719298245,1.0
simple_NN_rawdata_model_2,1e-06,,50,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,0.001,,3,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,1e-06,0.33,5,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-05,,10,0.5377358490566038,0.42105263157894735,0.673469387755102
simple_NN_rawdata_model_3,1e-06,,10,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,1e-06,,20,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-05,,20,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-06,0.33,20,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-05,0.33,3,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,0.0001,,4,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-05,0.33,10,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-06,0.33,4,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,0.001,0.33,3,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,0.0001,0.33,5,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,1e-06,,3,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-05,0.33,50,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-05,0.33,8,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,1e-06,0.33,8,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,0.0001,0.33,4,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,1e-05,,5,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,0.0001,0.33,50,0.5377358490566038,0.15789473684210525,0.9795918367346939
simple_NN_rawdata_model_3,0.0001,0.33,5,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_2,0.0001,0.33,3,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_1,1e-06,0.33,4,0.5377358490566038,1.0,0.0
simple_NN_rawdata_model_3,1e-06,0.33,50,0.5283018867924528,0.9824561403508771,0.0
simple_NN_rawdata_model_2,0.0001,,4,0.5283018867924528,0.9649122807017544,0.02040816326530612
simple_NN_rawdata_model_3,1e-05,0.33,3,0.5283018867924528,0.24561403508771928,0.8571428571428571
simple_NN_rawdata_model_1,1e-06,,5,0.5188679245283019,0.24561403508771928,0.8367346938775511
simple_NN_rawdata_model_2,1e-05,,5,0.5188679245283019,0.14035087719298245,0.9591836734693877
simple_NN_rawdata_model_2,0.0001,,3,0.5188679245283019,0.9473684210526315,0.02040816326530612
simple_NN_rawdata_model_3,1e-06,0.33,5,0.5188679245283019,0.21052631578947367,0.8775510204081632
simple_NN_rawdata_model_3,1e-06,0.33,3,0.5188679245283019,0.9649122807017544,0.0
simple_NN_rawdata_model_1,1e-05,,4,0.5188679245283019,0.9473684210526315,0.02040816326530612
simple_NN_rawdata_model_3,1e-06,,3,0.5188679245283019,0.9649122807017544,0.0
simple_NN_rawdata_model_3,1e-05,,50,0.5188679245283019,0.6666666666666666,0.3469387755102041
