model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_CNN_model_1_sigmoid,1e-05,,1,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-05,,50,0.25,0.0,1.0
cnn_model_succeeded,1e-05,,50,0.25,0.0,1.0
CNN_model_paper2,0.0001,0.33,10,0.25,0.0,1.0
CNN_model_paper2,1e-06,,50,0.25,0.0,1.0
CNN_model_paper2,1e-05,,1,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,0.001,,5,0.25,0.0,1.0
CNN_model_paper2,0.0001,0.33,1,0.25,0.0,1.0
CNN_model_paper2,1e-05,,10,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-06,,100,0.25,0.0,1.0
cnn_model_succeeded,1e-06,0.33,100,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,0.33,5,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-06,0.33,1,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,0.33,100,0.25,0.0,1.0
cnn_model_succeeded,1e-07,0.33,100,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-06,,5,0.25,0.0,1.0
CNN_model_paper2,0.001,,5,0.25,0.0,1.0
cnn_model_succeeded,1e-05,0.33,1,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,0.0001,0.33,10,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-07,,1,0.25,0.0,1.0
CNN_model_paper2,0.0001,,50,0.25,0.0,1.0
CNN_model_paper2,1e-05,,20,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-06,0.33,20,0.25,0.0,1.0
cnn_model_succeeded,1e-06,0.33,20,0.25,0.0,1.0
cnn_model_succeeded,1e-07,,3,0.25,0.0,1.0
simple_CNN_model_1_sigmoid,1e-06,0.33,100,0.25,0.0,1.0
CNN_model_paper2,1e-07,0.33,1,0.25,0.0,1.0
CNN_model_paper2,1e-06,0.33,100,0.25,0.0,1.0
cnn_model_succeeded,0.001,,100,0.25,0.0,1.0
