model,learning_rate,val_split,epochs,accuracy,TPR,TNR
CNN_model_paper2_raw,1e-05,0.33,20,0.5555555555555556,0.0,1.0
CNN_model_paper2_raw,1e-06,0.33,1,0.5555555555555556,1.0,0.2
CNN_model_paper2_raw,1e-07,,3,0.5555555555555556,0.0,1.0
simple_CNN_model_1_sigmoid_raw,1e-05,,3,0.5555555555555556,0.75,0.4
simple_CNN_model_1_sigmoid_raw,1e-05,0.33,1,0.5555555555555556,0.0,1.0
simple_CNN_model_1_sigmoid_raw,1e-07,,1,0.5555555555555556,0.0,1.0
cnn_model_succeeded_raw,1e-06,,100,0.5555555555555556,0.0,1.0
cnn_model_succeeded_raw,1e-07,0.33,3,0.5555555555555556,0.0,1.0
cnn_model_succeeded_raw,1e-06,,1,0.5555555555555556,0.0,1.0
simple_CNN_model_1_sigmoid_raw,1e-07,0.33,1,0.5555555555555556,0.0,1.0
CNN_model_paper2_raw,1e-07,,100,0.5555555555555556,0.0,1.0
CNN_model_paper2_raw,1e-07,,1,0.5555555555555556,0.0,1.0
CNN_model_paper2_raw,1e-06,0.33,100,0.5555555555555556,0.0,1.0
cnn_model_succeeded_raw,1e-07,0.33,1,0.5555555555555556,0.0,1.0
simple_CNN_model_1_sigmoid_raw,0.0001,,1,0.5555555555555556,0.875,0.3
CNN_model_paper2_raw,1e-06,0.33,3,0.5555555555555556,0.0,1.0
cnn_model_succeeded_raw,0.0001,,3,0.5,0.0,0.9
simple_CNN_model_1_sigmoid_raw,1e-07,0.33,3,0.5,0.125,0.8
simple_CNN_model_1_sigmoid_raw,1e-06,,5,0.5,1.0,0.1
CNN_model_paper2_raw,1e-05,,5,0.5,0.0,0.9
CNN_model_paper2_raw,0.0001,0.33,1,0.5,0.0,0.9
cnn_model_succeeded_raw,1e-07,0.33,50,0.5,1.0,0.1
cnn_model_succeeded_raw,1e-06,0.33,10,0.5,1.0,0.1
simple_CNN_model_1_sigmoid_raw,1e-05,0.33,20,0.5,0.75,0.3
CNN_model_paper2_raw,0.0001,,1,0.5,0.75,0.3
CNN_model_paper_raw,0.001,,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,20,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-07,0.33,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-07,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,0.33,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,100,0.4444444444444444,1.0,0.0
