model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_1,1e-06,,8,0.6018518518518519,0.8115942028985508,0.23076923076923078
simple_NN_PL_model_1,0.001,,8,0.6018518518518519,0.9130434782608695,0.05128205128205128
simple_NN_PL_model_3,0.001,0.33,5,0.6018518518518519,0.8695652173913043,0.1282051282051282
simple_NN_PL_model_3,1e-06,0.33,20,0.6018518518518519,0.7536231884057971,0.3333333333333333
simple_NN_PL_model_1,0.0001,,20,0.6018518518518519,0.7536231884057971,0.3333333333333333
simple_NN_PL_model_3,0.0001,0.33,10,0.6018518518518519,0.6956521739130435,0.4358974358974359
simple_NN_PL_model_2,1e-05,0.33,20,0.5925925925925926,0.6811594202898551,0.4358974358974359
simple_NN_PL_model_3,0.001,0.33,3,0.5925925925925926,0.8985507246376812,0.05128205128205128
simple_NN_PL_model_2,0.01,0.33,3,0.5925925925925926,0.8840579710144928,0.07692307692307693
simple_NN_PL_model_3,0.001,0.33,20,0.5925925925925926,0.7971014492753623,0.23076923076923078
simple_NN_PL_model_3,0.0001,,50,0.5925925925925926,0.6666666666666666,0.46153846153846156
simple_NN_PL_model_3,1e-05,,10,0.5925925925925926,0.7101449275362319,0.38461538461538464
simple_NN_PL_model_2,0.001,,3,0.5925925925925926,0.7971014492753623,0.23076923076923078
simple_NN_PL_model_2,0.0001,0.33,8,0.5925925925925926,0.7101449275362319,0.38461538461538464
simple_NN_PL_model_1,0.0001,,50,0.5925925925925926,0.7681159420289855,0.28205128205128205
simple_NN_PL_model_2,0.0001,,3,0.5925925925925926,0.8405797101449275,0.15384615384615385
simple_NN_PL_model_1,1e-06,0.33,50,0.5925925925925926,0.7681159420289855,0.28205128205128205
simple_NN_PL_model_3,0.0001,0.33,50,0.5925925925925926,0.7971014492753623,0.23076923076923078
simple_NN_PL_model_3,1e-06,0.33,3,0.5925925925925926,0.7246376811594203,0.358974358974359
simple_NN_PL_model_3,0.0001,,10,0.5925925925925926,0.782608695652174,0.2564102564102564
simple_NN_PL_model_3,1e-05,0.33,3,0.5833333333333334,0.8405797101449275,0.1282051282051282
simple_NN_PL_model_2,1e-05,,50,0.5833333333333334,0.6666666666666666,0.4358974358974359
simple_NN_PL_model_2,1e-05,0.33,8,0.5833333333333334,0.6811594202898551,0.41025641025641024
simple_NN_PL_model_1,1e-05,,3,0.5833333333333334,0.7246376811594203,0.3333333333333333
simple_NN_PL_model_3,1e-05,,3,0.5833333333333334,0.7971014492753623,0.20512820512820512
simple_NN_PL_model_1,0.001,,3,0.5833333333333334,0.8840579710144928,0.05128205128205128
