model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_2,0.01,,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.01,,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,1e-06,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,0.001,,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_3,0.0001,,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,1e-05,,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,0.0001,0.33,5,0.6111111111111112,0.9090909090909091,0.14285714285714285
simple_NN_PL_model_1,0.0001,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_3,0.001,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.001,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.01,0.33,8,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,0.01,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.01,0.33,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_3,0.001,,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.001,,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,0.01,,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,0.01,,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_3,1e-06,0.33,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,1e-06,0.33,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,1e-06,,5,0.6111111111111112,1.0,0.0
simple_NN_PL_model_3,0.001,0.33,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_1,1e-05,0.33,3,0.6111111111111112,1.0,0.0
simple_NN_PL_model_2,1e-05,0.33,3,0.6018518518518519,0.9696969696969697,0.023809523809523808
simple_NN_PL_model_2,0.001,0.33,5,0.6018518518518519,0.9393939393939394,0.07142857142857142
simple_NN_PL_model_1,0.0001,0.33,20,0.6018518518518519,0.9848484848484849,0.0
simple_NN_PL_model_3,1e-05,0.33,10,0.6018518518518519,0.9090909090909091,0.11904761904761904
simple_NN_PL_model_3,0.0001,0.33,5,0.6018518518518519,0.9848484848484849,0.0
simple_NN_PL_model_2,0.01,,50,0.6018518518518519,0.9848484848484849,0.0
simple_NN_PL_model_3,1e-05,0.33,8,0.5925925925925926,0.9090909090909091,0.09523809523809523
simple_NN_PL_model_2,0.0001,0.33,8,0.5925925925925926,0.8787878787878788,0.14285714285714285
simple_NN_PL_model_3,1e-05,,3,0.5925925925925926,0.9393939393939394,0.047619047619047616
simple_NN_PL_model_1,1e-05,,20,0.5925925925925926,0.9696969696969697,0.0
simple_NN_PL_model_1,0.0001,0.33,3,0.5925925925925926,0.7727272727272727,0.30952380952380953
simple_NN_PL_model_2,1e-05,0.33,10,0.5925925925925926,0.9242424242424242,0.07142857142857142
simple_NN_PL_model_2,0.0001,,20,0.5925925925925926,0.803030303030303,0.2619047619047619
simple_NN_PL_model_1,1e-05,0.33,8,0.5925925925925926,0.6212121212121212,0.5476190476190477
simple_NN_PL_model_3,1e-05,,50,0.5925925925925926,0.6666666666666666,0.47619047619047616
simple_NN_PL_model_3,1e-05,,20,0.5925925925925926,0.7575757575757576,0.3333333333333333
simple_NN_PL_model_3,1e-06,,3,0.5833333333333334,0.8484848484848485,0.16666666666666666
simple_NN_PL_model_3,1e-06,0.33,20,0.5833333333333334,0.6818181818181818,0.42857142857142855
simple_NN_PL_model_1,1e-05,0.33,50,0.5833333333333334,0.6818181818181818,0.42857142857142855
simple_NN_PL_model_2,0.0001,0.33,50,0.5833333333333334,0.42424242424242425,0.8333333333333334
simple_NN_PL_model_2,1e-05,,5,0.5833333333333334,0.9242424242424242,0.047619047619047616
simple_NN_PL_model_1,1e-06,0.33,20,0.5740740740740741,0.8181818181818182,0.19047619047619047
simple_NN_PL_model_2,1e-05,0.33,50,0.5740740740740741,0.8484848484848485,0.14285714285714285
simple_NN_PL_model_3,1e-05,,10,0.5740740740740741,0.7424242424242424,0.30952380952380953
simple_NN_PL_model_3,1e-05,0.33,20,0.5740740740740741,0.6515151515151515,0.4523809523809524
simple_NN_PL_model_3,1e-06,,50,0.5740740740740741,0.7424242424242424,0.30952380952380953
simple_NN_PL_model_3,1e-05,,8,0.5740740740740741,0.8181818181818182,0.19047619047619047
simple_NN_PL_model_2,1e-05,,10,0.5648148148148148,0.8333333333333334,0.14285714285714285
simple_NN_PL_model_2,1e-06,0.33,50,0.5648148148148148,0.7272727272727273,0.30952380952380953
