model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_genes_model_1,0.01,0.33,10,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,0.0001,,20,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.0001,,8,0.6296296296296297,0.8529411764705882,0.25
simple_NN_genes_model_2,0.01,0.33,50,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.01,0.33,50,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.001,0.33,50,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.01,0.33,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.01,,8,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,0.001,,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.001,0.33,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,1e-05,0.33,3,0.6296296296296297,0.8529411764705882,0.25
simple_NN_genes_model_1,0.0001,,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.01,,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.01,,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,0.01,,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,0.01,,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.0001,,3,0.6296296296296297,0.9705882352941176,0.05
simple_NN_genes_model_1,0.01,,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,0.001,0.33,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,1e-06,0.33,4,0.6296296296296297,0.9852941176470589,0.025
simple_NN_genes_model_1,0.01,0.33,5,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,0.01,0.33,5,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.001,0.33,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_2,1e-06,,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,0.01,0.33,4,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,1e-05,0.33,5,0.6296296296296297,0.7941176470588235,0.35
simple_NN_genes_model_3,0.001,0.33,5,0.6296296296296297,1.0,0.0
simple_NN_genes_model_1,1e-06,0.33,3,0.6296296296296297,0.8088235294117647,0.325
simple_NN_genes_model_1,0.001,0.33,3,0.6296296296296297,1.0,0.0
simple_NN_genes_model_3,1e-06,0.33,4,0.6203703703703703,0.8823529411764706,0.175
simple_NN_genes_model_1,0.0001,,10,0.6203703703703703,0.8970588235294118,0.15
simple_NN_genes_model_1,1e-05,,20,0.6203703703703703,0.7205882352941176,0.45
simple_NN_genes_model_2,0.0001,0.33,20,0.6203703703703703,0.8970588235294118,0.15
simple_NN_genes_model_3,1e-06,0.33,10,0.6203703703703703,0.8235294117647058,0.275
simple_NN_genes_model_2,1e-06,0.33,20,0.6203703703703703,0.7794117647058824,0.35
simple_NN_genes_model_1,1e-06,0.33,20,0.6203703703703703,0.9852941176470589,0.0
simple_NN_genes_model_1,1e-05,0.33,10,0.6203703703703703,0.9705882352941176,0.025
simple_NN_genes_model_3,1e-06,,10,0.6203703703703703,0.7647058823529411,0.375
simple_NN_genes_model_1,0.01,0.33,50,0.6203703703703703,0.9117647058823529,0.125
simple_NN_genes_model_2,0.0001,0.33,4,0.6203703703703703,0.9264705882352942,0.1
simple_NN_genes_model_2,1e-06,0.33,3,0.6203703703703703,0.8529411764705882,0.225
simple_NN_genes_model_3,0.0001,0.33,20,0.6203703703703703,0.9264705882352942,0.1
simple_NN_genes_model_3,1e-06,0.33,50,0.6203703703703703,0.8088235294117647,0.3
simple_NN_genes_model_1,1e-05,,50,0.6203703703703703,0.9852941176470589,0.0
simple_NN_genes_model_3,0.0001,,5,0.6203703703703703,0.7352941176470589,0.425
simple_NN_genes_model_3,0.001,,50,0.6203703703703703,0.9852941176470589,0.0
simple_NN_genes_model_1,0.001,,50,0.6203703703703703,0.9852941176470589,0.0
simple_NN_genes_model_1,1e-05,0.33,3,0.6203703703703703,0.9852941176470589,0.0
simple_NN_genes_model_2,0.0001,0.33,8,0.6203703703703703,0.9411764705882353,0.075
simple_NN_genes_model_2,1e-05,0.33,20,0.6203703703703703,0.7205882352941176,0.45
simple_NN_genes_model_1,1e-05,,8,0.6111111111111112,0.8676470588235294,0.175
simple_NN_genes_model_3,0.01,,20,0.6111111111111112,0.6176470588235294,0.6
simple_NN_genes_model_2,1e-06,,50,0.6111111111111112,0.7058823529411765,0.45
simple_NN_genes_model_3,0.0001,0.33,5,0.6111111111111112,0.7941176470588235,0.3
simple_NN_genes_model_2,1e-05,,50,0.6111111111111112,0.75,0.375
simple_NN_genes_model_3,0.0001,,50,0.6111111111111112,0.8235294117647058,0.25
simple_NN_genes_model_1,1e-05,,3,0.6111111111111112,0.8676470588235294,0.175
simple_NN_genes_model_2,1e-06,,5,0.6111111111111112,0.6911764705882353,0.475
simple_NN_genes_model_3,1e-06,,5,0.6111111111111112,0.75,0.375
simple_NN_genes_model_1,1e-05,0.33,8,0.6111111111111112,0.8823529411764706,0.15
simple_NN_genes_model_3,1e-05,,4,0.6111111111111112,0.7205882352941176,0.425
simple_NN_genes_model_1,0.0001,0.33,8,0.6111111111111112,0.9411764705882353,0.05
simple_NN_genes_model_1,0.0001,0.33,10,0.6018518518518519,0.7794117647058824,0.3
simple_NN_genes_model_1,0.0001,,3,0.6018518518518519,0.7794117647058824,0.3
simple_NN_genes_model_3,0.01,,50,0.6018518518518519,0.9264705882352942,0.05
simple_NN_genes_model_3,1e-05,0.33,50,0.6018518518518519,0.6911764705882353,0.45
simple_NN_genes_model_1,1e-06,,8,0.5925925925925926,0.8235294117647058,0.2
simple_NN_genes_model_3,0.001,,3,0.5925925925925926,0.5294117647058824,0.7
simple_NN_genes_model_3,1e-05,,10,0.5925925925925926,0.6764705882352942,0.45
simple_NN_genes_model_3,0.0001,0.33,50,0.5925925925925926,0.7205882352941176,0.375
simple_NN_genes_model_2,1e-06,0.33,10,0.5925925925925926,0.7058823529411765,0.4
simple_NN_genes_model_1,0.0001,0.33,5,0.5925925925925926,0.8235294117647058,0.2
simple_NN_genes_model_1,0.0001,0.33,3,0.5925925925925926,0.8088235294117647,0.225
simple_NN_genes_model_3,1e-06,0.33,5,0.5833333333333334,0.7941176470588235,0.225
simple_NN_genes_model_2,1e-05,0.33,10,0.5833333333333334,0.75,0.3
simple_NN_genes_model_2,1e-05,0.33,4,0.5833333333333334,0.7205882352941176,0.35
simple_NN_genes_model_3,1e-05,,8,0.5833333333333334,0.7352941176470589,0.325
simple_NN_genes_model_2,1e-06,,10,0.5833333333333334,0.7058823529411765,0.375
simple_NN_genes_model_3,1e-06,,20,0.5833333333333334,0.7647058823529411,0.275
simple_NN_genes_model_2,1e-05,,3,0.5833333333333334,0.7794117647058824,0.25
simple_NN_genes_model_3,1e-06,0.33,20,0.5740740740740741,0.7058823529411765,0.35
simple_NN_genes_model_2,1e-05,0.33,50,0.5740740740740741,0.7941176470588235,0.2
simple_NN_genes_model_3,1e-06,,50,0.5740740740740741,0.7205882352941176,0.325
simple_NN_genes_model_1,1e-05,0.33,4,0.5740740740740741,0.6323529411764706,0.475
simple_NN_genes_model_3,1e-05,,3,0.5648148148148148,0.6911764705882353,0.35
simple_NN_genes_model_3,0.01,0.33,8,0.5648148148148148,0.4852941176470588,0.7
simple_NN_genes_model_2,1e-05,,20,0.5648148148148148,0.7205882352941176,0.3
simple_NN_genes_model_2,0.0001,0.33,3,0.5648148148148148,0.6764705882352942,0.375
simple_NN_genes_model_3,1e-05,0.33,4,0.5648148148148148,0.5441176470588235,0.6
simple_NN_genes_model_3,0.0001,0.33,10,0.5648148148148148,0.6323529411764706,0.45
simple_NN_genes_model_3,1e-05,,50,0.5648148148148148,0.7205882352941176,0.3
simple_NN_genes_model_1,1e-06,,20,0.5555555555555556,0.6911764705882353,0.325
simple_NN_genes_model_2,1e-05,0.33,5,0.5555555555555556,0.75,0.225
simple_NN_genes_model_2,1e-06,0.33,50,0.5555555555555556,0.7058823529411765,0.3
simple_NN_genes_model_3,1e-05,,5,0.5462962962962963,0.6029411764705882,0.45
simple_NN_genes_model_3,0.0001,0.33,3,0.5462962962962963,0.5,0.625
simple_NN_genes_model_1,1e-05,,4,0.5462962962962963,0.6470588235294118,0.375
simple_NN_genes_model_3,1e-05,0.33,5,0.5462962962962963,0.6911764705882353,0.3
simple_NN_genes_model_2,1e-05,0.33,8,0.5462962962962963,0.6176470588235294,0.425
simple_NN_genes_model_1,1e-06,0.33,8,0.5462962962962963,0.45588235294117646,0.7
simple_NN_genes_model_1,1e-06,0.33,50,0.5370370370370371,0.7205882352941176,0.225
simple_NN_genes_model_1,1e-05,,10,0.5370370370370371,0.7058823529411765,0.25
simple_NN_genes_model_3,1e-05,0.33,20,0.5370370370370371,0.7647058823529411,0.15
simple_NN_genes_model_3,1e-05,0.33,8,0.5277777777777778,0.6176470588235294,0.375
simple_NN_genes_model_2,1e-06,,8,0.5277777777777778,0.6911764705882353,0.25
simple_NN_genes_model_2,1e-06,0.33,8,0.5277777777777778,0.6764705882352942,0.275
simple_NN_genes_model_1,0.001,,10,0.5277777777777778,0.6323529411764706,0.35
simple_NN_genes_model_2,0.001,0.33,3,0.5277777777777778,0.35294117647058826,0.825
simple_NN_genes_model_2,0.0001,,3,0.5185185185185185,0.6176470588235294,0.35
simple_NN_genes_model_2,1e-05,,4,0.5185185185185185,0.6617647058823529,0.275
simple_NN_genes_model_2,0.001,0.33,8,0.5185185185185185,0.3088235294117647,0.875
simple_NN_genes_model_3,0.001,0.33,20,0.5185185185185185,0.5147058823529411,0.525
simple_NN_genes_model_1,0.0001,0.33,20,0.5185185185185185,0.4852941176470588,0.575
simple_NN_genes_model_3,0.0001,,10,0.5092592592592593,0.2647058823529412,0.925
simple_NN_genes_model_2,1e-05,,8,0.5092592592592593,0.5294117647058824,0.475
simple_NN_genes_model_1,1e-06,,3,0.5,0.3382352941176471,0.775
simple_NN_genes_model_3,1e-06,0.33,3,0.5,0.5882352941176471,0.35
simple_NN_genes_model_1,1e-06,,4,0.4722222222222222,0.4411764705882353,0.525
simple_NN_genes_model_1,0.001,,3,0.4722222222222222,0.22058823529411764,0.9
simple_NN_genes_model_1,0.0001,,20,0.46296296296296297,0.4117647058823529,0.55
simple_NN_genes_model_3,1e-06,0.33,8,0.46296296296296297,0.6323529411764706,0.175
simple_NN_genes_model_1,1e-05,0.33,20,0.46296296296296297,0.35294117647058826,0.65
simple_NN_genes_model_2,0.01,,20,0.46296296296296297,0.19117647058823528,0.925
simple_NN_genes_model_2,0.0001,,5,0.4537037037037037,0.20588235294117646,0.875
simple_NN_genes_model_3,0.0001,,4,0.4537037037037037,0.3088235294117647,0.7
simple_NN_genes_model_2,0.0001,,4,0.4537037037037037,0.23529411764705882,0.825
simple_NN_genes_model_3,0.001,0.33,50,0.4537037037037037,0.25,0.8
simple_NN_genes_model_2,0.0001,0.33,5,0.4444444444444444,0.36764705882352944,0.575
simple_NN_genes_model_3,1e-06,,3,0.4351851851851852,0.19117647058823528,0.85
simple_NN_genes_model_3,0.01,0.33,3,0.4074074074074074,0.058823529411764705,1.0
simple_NN_genes_model_3,0.001,,8,0.4074074074074074,0.058823529411764705,1.0
simple_NN_genes_model_2,0.001,,50,0.4074074074074074,0.08823529411764706,0.95
simple_NN_genes_model_1,1e-05,,5,0.39814814814814814,0.10294117647058823,0.9
simple_NN_genes_model_2,0.001,0.33,20,0.3888888888888889,0.029411764705882353,1.0
simple_NN_genes_model_2,0.001,0.33,4,0.37962962962962965,0.014705882352941176,1.0
simple_NN_genes_model_2,0.01,0.33,4,0.37962962962962965,0.014705882352941176,1.0
simple_NN_genes_model_2,0.01,0.33,20,0.37037037037037035,0.0,1.0
simple_NN_genes_model_2,0.001,,20,0.37037037037037035,0.0,1.0
simple_NN_genes_model_1,0.001,0.33,5,0.37037037037037035,0.0,1.0
simple_NN_genes_model_1,0.001,,20,0.37037037037037035,0.0,1.0
simple_NN_genes_model_1,1e-06,,5,0.37037037037037035,0.0,1.0
simple_NN_genes_model_3,0.01,0.33,4,0.37037037037037035,0.0,1.0
simple_NN_genes_model_3,0.01,,3,0.37037037037037035,0.0,1.0
simple_NN_genes_model_1,0.001,,8,0.37037037037037035,0.0,1.0
