model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_1,0.001,,3,0.505,0.7070707070707071,0.3069306930693069
simple_NN_PL_model_3,0.01,,3,0.505,0.0,1.0
simple_NN_PL_model_2,0.01,0.33,5,0.5025,0.025252525252525252,0.9702970297029703
simple_NN_PL_model_3,0.01,0.33,50,0.5025,0.0,0.995049504950495
simple_NN_PL_model_1,0.01,0.33,50,0.5025,0.0,0.995049504950495
simple_NN_PL_model_2,1e-06,,10,0.5025,0.6464646464646465,0.3613861386138614
simple_NN_PL_model_3,1e-05,0.33,5,0.5025,0.4898989898989899,0.5148514851485149
simple_NN_PL_model_1,0.0001,,3,0.5025,0.5303030303030303,0.4752475247524752
simple_NN_PL_model_1,1e-06,,5,0.5025,0.015151515151515152,0.9801980198019802
simple_NN_PL_model_2,0.001,,3,0.5025,0.6868686868686869,0.3217821782178218
simple_NN_PL_model_1,0.01,0.33,8,0.5025,0.025252525252525252,0.9702970297029703
simple_NN_PL_model_1,0.001,0.33,20,0.5025,0.010101010101010102,0.9851485148514851
simple_NN_PL_model_3,0.0001,0.33,5,0.5025,0.5151515151515151,0.4900990099009901
simple_NN_PL_model_1,0.001,,50,0.5025,0.42424242424242425,0.5792079207920792
simple_NN_PL_model_1,1e-06,,10,0.5025,0.005050505050505051,0.9900990099009901
simple_NN_PL_model_2,0.0001,,3,0.5,0.3939393939393939,0.6039603960396039
simple_NN_PL_model_2,0.01,,10,0.5,0.9949494949494949,0.01485148514851485
simple_NN_PL_model_2,1e-06,0.33,5,0.5,0.8181818181818182,0.18811881188118812
simple_NN_PL_model_3,0.001,0.33,3,0.5,0.8232323232323232,0.18316831683168316
simple_NN_PL_model_1,1e-06,,8,0.4975,0.4292929292929293,0.5643564356435643
simple_NN_PL_model_1,1e-05,0.33,3,0.4975,0.6515151515151515,0.3465346534653465
simple_NN_PL_model_3,0.01,0.33,10,0.4975,0.5151515151515151,0.4801980198019802
simple_NN_PL_model_1,0.001,,10,0.4975,0.6060606060606061,0.3910891089108911
simple_NN_PL_model_1,1e-06,0.33,20,0.4975,0.4393939393939394,0.5544554455445545
simple_NN_PL_model_1,1e-05,0.33,10,0.495,0.2727272727272727,0.7128712871287128
simple_NN_PL_model_1,1e-06,0.33,3,0.495,1.0,0.0
simple_NN_PL_model_2,1e-05,0.33,10,0.495,0.5252525252525253,0.46534653465346537
simple_NN_PL_model_2,0.01,0.33,3,0.495,0.6161616161616161,0.37623762376237624
simple_NN_PL_model_3,1e-06,0.33,5,0.495,0.0707070707070707,0.9108910891089109
simple_NN_PL_model_2,1e-06,0.33,20,0.495,0.7222222222222222,0.2722772277227723
simple_NN_PL_model_2,1e-06,,50,0.495,0.4898989898989899,0.5
simple_NN_PL_model_1,1e-06,,50,0.495,0.25252525252525254,0.7326732673267327
simple_NN_PL_model_1,1e-05,0.33,20,0.495,0.48484848484848486,0.504950495049505
simple_NN_PL_model_2,1e-06,0.33,3,0.4925,0.9949494949494949,0.0
simple_NN_PL_model_2,1e-05,,20,0.4925,0.40404040404040403,0.5792079207920792
simple_NN_PL_model_1,0.0001,,10,0.49,0.35858585858585856,0.6188118811881188
simple_NN_PL_model_2,0.001,0.33,8,0.49,0.2878787878787879,0.6881188118811881
simple_NN_PL_model_2,0.0001,,50,0.49,0.5404040404040404,0.4405940594059406
simple_NN_PL_model_1,1e-05,,5,0.4875,0.3434343434343434,0.6287128712871287
simple_NN_PL_model_2,0.01,0.33,8,0.4875,0.46464646464646464,0.5099009900990099
simple_NN_PL_model_2,0.0001,0.33,3,0.4875,0.41414141414141414,0.5594059405940595
simple_NN_PL_model_1,1e-05,0.33,8,0.4875,0.5909090909090909,0.38613861386138615
simple_NN_PL_model_3,0.0001,,10,0.485,0.4696969696969697,0.5
simple_NN_PL_model_3,1e-06,0.33,3,0.485,0.3939393939393939,0.5742574257425742
simple_NN_PL_model_1,0.001,0.33,3,0.485,0.40404040404040403,0.5643564356435643
simple_NN_PL_model_3,0.0001,0.33,8,0.485,0.5252525252525253,0.44554455445544555
simple_NN_PL_model_3,0.0001,0.33,3,0.485,0.4898989898989899,0.4801980198019802
simple_NN_PL_model_1,1e-06,,20,0.4825,0.4292929292929293,0.5346534653465347
simple_NN_PL_model_1,1e-05,,3,0.4825,0.51010101010101,0.45544554455445546
simple_NN_PL_model_2,0.001,,50,0.4825,0.7272727272727273,0.24257425742574257
simple_NN_PL_model_2,0.001,0.33,5,0.48,0.7878787878787878,0.1782178217821782
simple_NN_PL_model_3,1e-05,0.33,3,0.48,0.4393939393939394,0.5198019801980198
simple_NN_PL_model_2,0.01,0.33,20,0.48,0.5050505050505051,0.45544554455445546
simple_NN_PL_model_2,1e-05,,3,0.4775,0.3686868686868687,0.5841584158415841
simple_NN_PL_model_3,1e-05,,8,0.4775,0.48484848484848486,0.47029702970297027
simple_NN_PL_model_3,1e-05,0.33,20,0.4775,0.46464646464646464,0.4900990099009901
simple_NN_PL_model_2,1e-05,,5,0.4775,0.4494949494949495,0.504950495049505
simple_NN_PL_model_2,1e-05,,10,0.4775,0.40404040404040403,0.5495049504950495
simple_NN_PL_model_1,1e-06,0.33,10,0.475,0.13636363636363635,0.806930693069307
simple_NN_PL_model_3,1e-05,0.33,10,0.475,0.4393939393939394,0.5099009900990099
simple_NN_PL_model_3,1e-06,,10,0.475,0.9040404040404041,0.054455445544554455
simple_NN_PL_model_1,1e-06,0.33,8,0.4725,0.5,0.44554455445544555
simple_NN_PL_model_2,1e-06,,8,0.4725,0.5808080808080808,0.36633663366336633
simple_NN_PL_model_3,1e-06,,8,0.4725,0.37373737373737376,0.5693069306930693
simple_NN_PL_model_2,0.001,0.33,10,0.47,0.6767676767676768,0.26732673267326734
simple_NN_PL_model_1,0.0001,,5,0.465,0.4090909090909091,0.5198019801980198
simple_NN_PL_model_2,0.0001,0.33,5,0.46,0.6111111111111112,0.3118811881188119
simple_NN_PL_model_2,1e-05,0.33,8,0.46,0.4444444444444444,0.4752475247524752
simple_NN_PL_model_1,0.0001,0.33,5,0.4575,0.3484848484848485,0.5643564356435643
simple_NN_PL_model_3,1e-05,0.33,8,0.4575,0.41414141414141414,0.5
simple_NN_PL_model_3,1e-05,,10,0.455,0.4494949494949495,0.4603960396039604
simple_NN_PL_model_2,0.0001,,5,0.45,0.30808080808080807,0.5891089108910891
simple_NN_PL_model_2,1e-06,0.33,50,0.4475,0.5808080808080808,0.31683168316831684
simple_NN_PL_model_1,1e-06,,3,0.44,0.5909090909090909,0.29207920792079206
simple_NN_PL_model_3,1e-06,0.33,50,0.4325,0.48484848484848486,0.3811881188118812
