model,learning_rate,val_split,epochs,accuracy,TPR,TNR
CNN_model_paper_withDropout,0.001,0.33,20,0.48,1.0,0.0
CNN_model_paper,0.001,0.33,20,0.48,1.0,0.0
simple_CNN_model_1,1e-07,,10,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-07,,10,0.48,1.0,0.0
CNN_model_paper,1e-07,,10,0.48,1.0,0.0
simple_CNN_model_1,1e-06,,10,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,10,0.48,1.0,0.0
CNN_model_paper,0.001,,10,0.48,1.0,0.0
simple_CNN_model_1,0.0001,0.33,10,0.48,1.0,0.0
CNN_model_paper_withDropout,0.001,,5,0.48,1.0,0.0
simple_CNN_model_1,0.001,,5,0.48,1.0,0.0
simple_CNN_model_1,1e-07,0.33,5,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,5,0.48,1.0,0.0
CNN_model_paper,0.0001,,5,0.48,1.0,0.0
CNN_model_paper2,1e-07,0.33,5,0.48,1.0,0.0
CNN_model_paper_withDropout,0.0001,,5,0.48,1.0,0.0
simple_CNN_model_1,0.0001,,5,0.48,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,10,0.48,1.0,0.0
CNN_model_paper,1e-05,,5,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-05,,5,0.48,1.0,0.0
simple_CNN_model_1,1e-05,,5,0.48,1.0,0.0
CNN_model_paper,1e-06,,5,0.48,1.0,0.0
CNN_model_paper,1e-07,0.33,5,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-06,,5,0.48,1.0,0.0
simple_CNN_model_1,1e-06,,5,0.48,1.0,0.0
CNN_model_paper,1e-07,,5,0.48,1.0,0.0
simple_CNN_model_1,1e-06,0.33,5,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-07,,5,0.48,1.0,0.0
simple_CNN_model_1,1e-07,,5,0.48,1.0,0.0
CNN_model_paper_withDropout,1e-06,0.33,5,0.48,1.0,0.0
simple_CNN_model_1_sigmoid,1e-07,,5,0.48,1.0,0.0
CNN_model_paper,0.001,0.33,10,0.48,1.0,0.0
CNN_model_paper,1e-06,0.33,5,0.48,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,10,0.48,1.0,0.0
simple_CNN_model_1,0.001,0.33,10,0.48,1.0,0.0
simple_CNN_model_1,1e-05,0.33,5,0.48,1.0,0.0
CNN_model_paper,0.0001,0.33,10,0.48,1.0,0.0
CNN_model_paper,0.001,,5,0.48,1.0,0.0
cnn_model_succeeded,0.0001,,5,0.4775,0.6875,0.28365384615384615
simple_CNN_model_1_sigmoid,0.0001,,5,0.475,0.9739583333333334,0.014423076923076924
simple_CNN_model_1_sigmoid,1e-07,0.33,100,0.4725,0.4583333333333333,0.4855769230769231
simple_CNN_model_1_sigmoid,1e-05,,3,0.47,0.4791666666666667,0.46153846153846156
cnn_model_succeeded,1e-05,0.33,3,0.47,0.71875,0.2403846153846154
CNN_model_paper2,1e-06,0.33,100,0.47,0.421875,0.5144230769230769
simple_CNN_model_1_sigmoid,1e-07,,10,0.4675,0.4947916666666667,0.4423076923076923
CNN_model_paper2,1e-07,,10,0.4675,0.5260416666666666,0.41346153846153844
simple_CNN_model_1_sigmoid,1e-06,,10,0.4675,0.453125,0.4807692307692308
CNN_model_paper2,1e-06,,20,0.4625,0.4583333333333333,0.46634615384615385
CNN_model_paper2,1e-05,0.33,3,0.4625,0.484375,0.4423076923076923
CNN_model_paper2,1e-07,0.33,100,0.46,0.3697916666666667,0.5432692307692307
simple_CNN_model_1_sigmoid,1e-05,0.33,1,0.4475,0.4947916666666667,0.40384615384615385
CNN_model_paper2,1e-06,0.33,20,0.4425,0.421875,0.46153846153846156
